Sentiment,L1 Cluster ID,L1 Cluster,L1 Phrase Count,L1 Review Count,L1 Rating (Phrase),L1 Rating (Review),L2 Cluster ID,L2 Cluster,L2 Phrase Count,L2 Review Count,L2 Rating (Phrase),L2 Rating (Review),L3 Cluster ID,L3 Cluster,L3 Cluster Phrase,L3 Phrase Count,L3 Review Count,L3 Rating (Review),L3 Rating (Phrase),L4 ID,L4 Phrases,Review ID,Review Rating,Date,Flag,Review,sim
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I67,acne,treat acne,75,72,4.527777778,4.506666667,P4L4I1255,clear of acne,P4R347,4,2021-04-27 00:00:00,P+,"perfectly uncomplicated

One of my favorite moisturizers to date! My skin is fairly oily in the T-zone and a bit drier along the rest. In the past, I’d tried a mattifying moisturizer containing alcohol, but the matte effect it had was temporary and drying to the point of making my skin break and peel. 

Compared to that product, this one is a godsend! The smell is pleasant and faint and it keeps my skin moisturized and clear of acne. I especially like how it absorbs into my skin. My T-zone is still a little shiny, but it stays hydrated all day while being significantly less oily than before. All in all, solid moisturizer.",6
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I67,acne,treat acne,75,72,4.527777778,4.506666667,P4L4I339,hormonal acne,P4R79,5,2022-05-24 00:00:00,P+,"My Skin Loves It

I am 26 years old. I have dry skin and experience hormonal acne. I like to think of this as a stress-free moisturizer, meaning that I don’t have to worry that it’s not doing it’s job. It’s creamy, moisturizing, and sets in quickly. I saw a review of someone saying it smelled bad but I can’t smell this product hardly at all. It doesn’t break me out and feels gentle. A little of it goes a long way so it’s more lasting that other moisturizers. I saw someone say to not apply makeup after using this due to piling, but I wait for my moisturizer to dry and then use an oil based primer before my foundation.",6
Positive,P4L1I4,Performance,910,871,4.525274725,4.536165327,P4L2I11,Skin,732,709,4.588797814,4.589562764,P4L3I67,acne,treat acne,75,72,4.527777778,4.506666667,P4L4I242,soothe my acne,P4R54,5,2022-07-05 00:00:00,P+,"Best Moisturizer EVER

Literally the best moisturizer I’ve ever used. Helps soothe my acne and moisturizes me without feeling heavy. Perfect for your hands as well. Couldn’t recommend this enough!",7
Negative,P4L1I4,Performance,369,315,3.403794038,3.40952381,P4L2I11,Skin,144,112,3.097222222,3.107142857,P4L3I69,skin,acne prone skin,132,101,3.217821782,3.196969697,P4L4I20,cream isn't soothing eczema,P4R1,1,2022-11-18 00:00:00,N-,"Disastrous formula change.

I've been using this FAB cream for almost a decade. I have spent thousands of dollars on just this one cream - I've got a whole family with sensitive skin and we live in an area with very harsh winters. We've bought uncounted tubes and tubs of this stuff (as well as now-discontinued fragrances, rip coconut lime). This used to be the absolute best cream you could buy for a variety of concerns - dry skin, acne, eczema, flakiness, EVERYTHING. The scent was pleasant and the texture, once it sunk in, left your skin actually soft but never greasy and weird. Holy Grail, totally deserving of every accolade it received. 

Welp. Over the last year that's almost all changed. The fragrance is more or less the same, but I suddenly noticed my hands and face weren't staying as nice as they used to. My family agrees: the cream isn't soothing eczema or flakiness anymore, nor helping prevent dryness. The texture is no longer thick and luscious but feels watery and insubstantial when applied. Once it's rubbed in, skin now seems mildly tacky, not soft or moisturized. Any sensation of moisture wears off quickly. 

I can't tell what they've done to the formula besides the addition of eucalyptus, but it is a catastrophic change. This product used to be five stars, now it's one. A pump bottle of any drugstore brand with oatmeal will serve you much better. I also want to note they have raised the price on the 8oz tube by TWELVE DOLLARS over the last six years - and I'd still be willing to pay if it wasn't worse than a drugstore product. But as it stands I'm heartbroken. Don't waste your money.",21
Negative,P4L1I4,Performance,369,315,3.403794038,3.40952381,P4L2I11,Skin,144,112,3.097222222,3.107142857,P4L3I69,skin,acne prone skin,132,101,3.217821782,3.196969697,P4L4I168,acne prone skin,P4R36,5,2022-08-12 00:00:00,N-,"will give you skin issues

If you have acne prone skin or don’t want to deal with breakouts stay away. I never really had issues with acne until using this product. It took me months to get my skin back to normal. Luckily I don’t scar easily. You can get better moisturizers that don’t break you out.",0
Negative,P4L1I4,Performance,369,315,3.403794038,3.40952381,P4L2I11,Skin,144,112,3.097222222,3.107142857,P4L3I69,skin,acne prone skin,132,101,3.217821782,3.196969697,P4L4I168,acne prone skin,P4R72,5,2022-06-03 00:00:00,N-,"acne prone combo skin - love it

Using this for years (at least 5 years now) and love it. I have acne prone skin that’s oily/dry combination. I use this after washing my face in the morning and at night. It doesn’t feel greasy and I don’t have dry spots anymore. Love it!",0
Negative,P4L1I4,Performance,369,315,3.403794038,3.40952381,P4L2I11,Skin,144,112,3.097222222,3.107142857,P4L3I69,skin,acne prone skin,132,101,3.217821782,3.196969697,P4L4I1174,acne-prone skin,P4R318,5,2021-05-29 00:00:00,N-,"Not what I expected

I initially got this product as a sample and loved it, it worked well with my skin. So I bought the full size of the product, however, once I began using it regularly my skin had a very bad reaction to it. My cheeks broke out with inflammatory acne, the worst breakout I’ve had since middle school. If you have acne-prone skin, this product is definitely not for you/use on your face",1
Negative,P4L1I4,Performance,369,315,3.403794038,3.40952381,P4L2I11,Skin,144,112,3.097222222,3.107142857,P4L3I69,skin,acne prone skin,132,101,3.217821782,3.196969697,P4L4I1218,eczema prone skin,P4R331,5,2021-05-12 00:00:00,N-,"Don’t bother

Thankfully despite all the rave reviews, I only bought a mini size of this to try it for the first time because I did not take a liking to it. For starters, I have very dry/eczema prone skin, and this did not feel moisturizing enough for me at all despite its name. It felt too light weight, and didn’t absorb well. On top of that, the eucalyptus in it is way overpowering. There’s an overwhelming scent of it upon opening the jar. I’m not sure why they would include this known irritating ingredient in a product that’s supposed to be for sensitive skin. Upon giving this a few tries, I found it irritated my skin each time (I’m assuming it was the eucalyptus). I eventually decided to stop using it on my face. The only slightly positive thing is that I can keep it and just use it for the rest of my body with hopefully no issues. Definitely won’t repurchase though, will stick to the Cerave moisturizing cream.",4
Negative,P4L1I2,Emotional,180,152,3.994444444,3.953947368,P4L2I5,Sentiment,53,49,3.849056604,3.775510204,P4L3I18,intense hydrate,not worth the hype,53,49,3.775510204,3.849056604,P4L4I5,used to be the absolute best cream,P4R1,1,2022-11-18 00:00:00,N-,"Disastrous formula change.

I've been using this FAB cream for almost a decade. I have spent thousands of dollars on just this one cream - I've got a whole family with sensitive skin and we live in an area with very harsh winters. We've bought uncounted tubes and tubs of this stuff (as well as now-discontinued fragrances, rip coconut lime). This used to be the absolute best cream you could buy for a variety of concerns - dry skin, acne, eczema, flakiness, EVERYTHING. The scent was pleasant and the texture, once it sunk in, left your skin actually soft but never greasy and weird. Holy Grail, totally deserving of every accolade it received. 

Welp. Over the last year that's almost all changed. The fragrance is more or less the same, but I suddenly noticed my hands and face weren't staying as nice as they used to. My family agrees: the cream isn't soothing eczema or flakiness anymore, nor helping prevent dryness. The texture is no longer thick and luscious but feels watery and insubstantial when applied. Once it's rubbed in, skin now seems mildly tacky, not soft or moisturized. Any sensation of moisture wears off quickly. 

I can't tell what they've done to the formula besides the addition of eucalyptus, but it is a catastrophic change. This product used to be five stars, now it's one. A pump bottle of any drugstore brand with oatmeal will serve you much better. I also want to note they have raised the price on the 8oz tube by TWELVE DOLLARS over the last six years - and I'd still be willing to pay if it wasn't worse than a drugstore product. But as it stands I'm heartbroken. Don't waste your money.",26
Negative,P4L1I2,Emotional,180,152,3.994444444,3.953947368,P4L2I5,Sentiment,53,49,3.849056604,3.775510204,P4L3I18,intense hydrate,not worth the hype,53,49,3.775510204,3.849056604,P4L4I183,not worth the hype,P4R39,5,2022-07-31 00:00:00,N-,"makes me breakout

A little about my skin:
-combo/oily 
-acne prone

I have a jar of this as a backup for when I run out of my lineup of regular moisturizers- I bought it thinking it would help my dry patches in the winter and then got too lazy to return in. EVERY SINGLE TIME I USE IT, I BREAKOUT. 

My skincare consists of aha/bha 2-3 nights per week and vitamin c the other nights. I typically use the Inky List Peptide moisturizer, IT cosmetics Secret Sauce, or the Glow Recipe watermelon gel moisturizer (dependent on heat/humidity) and never breakout. But as soon as I use this on my face, WHAM! pimple. I’ll give this a 1 because it also doesn’t do much for moisturizing in the winter when my skin needs more hydration and moisture. It’s overpriced and not worth the hype.",0
Negative,P4L1I2,Emotional,180,152,3.994444444,3.953947368,P4L2I5,Sentiment,53,49,3.849056604,3.775510204,P4L3I18,intense hydrate,not worth the hype,53,49,3.775510204,3.849056604,P4L4I1146,don’t understand the hype,P4R311,5,2021-06-18 00:00:00,N-,"Meh

I really don’t understand the hype. My skin had a burning sensation and became dull. I really don’t recommend this. Will be using this ad body cream.",11
Negative,P4L1I2,Emotional,180,152,3.994444444,3.953947368,P4L2I5,Sentiment,53,49,3.849056604,3.775510204,P4L3I18,intense hydrate,not worth the hype,53,49,3.775510204,3.849056604,P4L4I799,not a bad product,P4R210,5,2021-12-26 00:00:00,N-,"Wasn’t BAD, but wasn’t amazing

I have normal/combination-oily skin and I really just get annoying dry patches around my mouth. It was the beginning of winter and I bought this cream because of its description and hydration claims. It worked fine, my skin didn’t dislike it but I felt like it only ~somewhat~ helped with my dryness, like the patches were still there if a little bit better. Maybe I was expecting too much in the first place? But after a couple months I bought the Neutrogena hydro boost water gel and felt like that moisturized my skin better and made it softer and smoother. Definitely not a bad product and I’m glad it’s worked so well for so many people, but was only average for me.",13
Negative,P4L1I2,Emotional,180,152,3.994444444,3.953947368,P4L2I5,Sentiment,53,49,3.849056604,3.775510204,P4L3I18,intense hydrate,not worth the hype,53,49,3.775510204,3.849056604,P4L4I531,hype was so huge,P4R121,3,2022-03-28 00:00:00,N-,"just ok, nothing special

Got this with points based on the reviews to try before purchasing a full size. It was just ok, the hype was so huge that i expected it to be a game changer. At first it does feel very hydrating and soft but it dries up so quickly that my morning it the area i apply it to is so dry that it feels like i washed my hands and didnt apply lotion. Lots of other products out there that do what this claims",13
